user_id,rec
11338,11 17 50 27 6 56 4 145 5 3 
11339,2 6 4 14 3 22 33 9 19 8 
11340,324 344 4 15 7 51 10 2 6 88 
11341,4 1 80 20 3 8 60 22 48 6 
11342,8 16 229 2 4 7 3 6 44 1 
11343,4 3 2 20 48 5 33 45 1 8 
11344,27 28 47 50 42 19 4 22 6 14 
11345,15 36 101 3 1 4 161 1186 6 7 
11346,28 11 6 1 17 47 2 7 4 3 
11347,4 1 3 2 6 7 19 24 32 22 
11348,262 7 4 3 2 15 51 1 36 6 
11349,1 38 188 211 6 4 85 2 8 3 
11351,41 31 39 2 5 76 4 1 7 6 
11353,116 148 66 8 1 20 304 3 2 6 
11354,15 3 1 2 6 41 39 18 9 4 
11355,138 182 208 324 66 4 3 2 7 15 
11356,22 1 2 33 20 19 6 8 3 45 
11357,4 48 1 8 2 33 20 65 80 6 
11358,31 3 76 7 1 9 6 22 35 20 
11360,4 2 1 3 7 32 15 9 26 51 
11361,15 2 4 1 8 3 6 11 19 20 
11362,1 4 2 14 8 3 20 25 7 297 
11365,4 2 22 80 48 33 3 220 6 157 
11366,3 1 2 4 14 11 6 7 37 22 
11367,9 1 139 11 40 325 269 22 56 388 
11369,2 1 66 133 4 1195 8 2904 165 146 
11370,6 2 1 7 4 8 345 15 179 106 
11371,4 1 2 9 22 8 20 314 165 139 
11372,6 8 3 20 66 7 94 15 25 51 
11373,4 1 6 2 22 8 20 9 3 14 
11374,4 1 6 2 7 9 14 3 26 88 
11375,1 2 8 178 498 25 26 7 18 6 
11376,6 1 4 14 7 24 3 38 84 8 
11377,2 1 3 17 5 80 35 11 95 22 
11378,4 8 6 2 1 67 483 1264 20 118 
11379,95 389 220 326 906 4 2 465 880 768 
11380,4 2 3 6 1 9 8 20 33 146 
11381,6 4 1 7 20 15 8 19 30 41 
11383,220 4 22 2 20 389 1 80 3 537 
11384,27 2 47 1 6 42 50 22 37 80 
11385,2 1 3 13 5 9 31 57 6 8 
11387,2 4 1 8 14 20 22 84 19 3 
11388,2 6 14 20 80 24 22 48 45 84 
11389,4 1 2 3 102 156 6 8 197 9 
11390,34 4 3 99 94 1 32 2 7 60 
11391,4 2 8 6 66 20 3 60 77 9 
11392,2 4 14 1 6 7 26 25 8 9 
11393,34 262 7 4 3 15 738 2 346 41 
11394,17 42 2 37 145 1 9 6 5 4 
11395,2 7 4 3 1 8 32 15 262 31 
11397,2 7 4 6 1 3 20 22 33 8 
11399,1 2 47 4 324 242 430 344 5 313 
11402,2 4 1 3 19 6 7 11 9 20 
11404,21 1 4 2 109 11 7 25 3 32 
11405,36 7 4 2 1 85 6 101 88 87 
11407,35 9 149 56 144 168 104 319 373 558 
11408,2 4 22 3 6 1 19 8 7 9 
11409,124 451 2 11 6 17 50 775 19 638 
11410,41 40 76 3 9 2 4 7 22 20 
11412,1 22 2 6 20 48 24 8 33 16 
11413,32 4 208 2 3 344 6 324 60 22 
11414,15 51 3 2 1 9 6 34 8 14 
11415,6 4 2 14 7 84 20 24 44 19 
11416,7 4 2 6 3 15 8 1 20 51 
11417,4 104 1 7 149 32 6 11 22 8 
11418,4 6 1 2 7 26 106 285 114 38 
11419,1 4 2 14 7 8 84 3 30 20 
11420,6 4 2 1 3 7 15 108 88 14 
11422,1 4 66 60 9 11 20 19 41 22 
11423,4 1 80 48 6 27 14 45 33 8 
11424,7 3 18 9 4 6 2 11 30 775 
11425,2 4 8 3 6 112 30 26 20 9 
11426,1 4 19 2 20 10 8 6 22 25 
11427,76 3 1 22 7 48 8 19 33 6 
11428,133 139 4 171 146 2 1 318 3 316 
11429,4 1 3 2 139 146 20 33 6 8 
11430,4 14 8 9 33 48 19 170 15 25 
11431,2 8 1 6 70 930 4 24 7 84 
11432,2 15 19 8 4 3 7 20 53 3134 
11433,4 6 2 1 8 7 20 88 14 51 
11434,7 161 6 2 3 1 8 4 403 34 
11435,1 88 7 2 4 87 15 8 81 21 
11436,430 573 764 636 2 3 7 261 119 4 
11437,6 1 7 25 22 3 20 26 44 9 
11438,6 2 1 7 24 4 14 3 11 46 
11439,4 66 22 170 77 175 6 279 9 83 
11442,2 3 4 20 33 1 48 5 35 49 
11444,3 2 1 10 15 8 4 26 6 112 
11445,31 39 58 55 2 76 7 1 6 4 
11446,139 261 2 350 171 292 146 133 165 474 
11447,2 1 56 4 6 20 22 8 771 50 
11448,4 2 3 1 22 9 170 6 31 48 
11449,401 813 4 8 88 6 105 34 2 1099 
11451,7 2 3 32 5 30 4 1610 10 54 
11452,5378 738 392 346 34 262 681 715 5179 1198 
11453,467 376 7 3 1 4 2 101 6 41 
11454,10 5 4 26 3751 7 2 1 125 22 
11455,1 8 6 22 134 9 19 115 83 75 
11456,1 4 9 37 17 584 28 35 5 50 
11457,1 6 2 8 199 14 25 67 250 24 
11459,2 4 6 1 22 48 3 14 33 20 
11460,27 50 37 1 2 6 145 14 4 9 
11461,183 4 1 8 72 88 20 94 99 34 
11462,3 4 116 66 77 20 1 2 6 148 
11463,7 2 15 1 6 3 87 4 8 29 
11465,324 4 66 2 3 25 8 10 60 1 
11466,2 1 9 612 3 139 1071 4 415 10 
11467,11 28 50 2 1 9 37 122 91 4 
11468,1 2 8 3 6 7 22 80 14 48 
11469,4 1 3 8 2 66 60 5 77 9 
11470,60 66 4 3 116 2 1 148 20 8 
11471,88 4 179 401 51 2 1 118 8 207 
11472,11 39 41 58 28 40 31 129 4 5 
11473,3 2 82 4 282 1 15 48 33 8 
11475,1 4 3 2 6 37 14 8 15 26 
11476,2 4 3 6 9 38 11 8 97 18 
11477,2 6 4 1 8 48 19 20 22 170 
11478,4 95 2 35 22 6 1 3 20 326 
11479,4 2 8 134 175 7 96 148 48 9 
11480,3 4 7 936 662 236 2 5 10 1 
11482,31 40 55 58 2 1 9 76 4 7 
11483,4 1 35 6 8 3 19 22 102 44 
11484,580 2 7 35 1 788 4 1028 14 9 
11485,95 389 326 537 4 2 22 35 20 860 
11486,28 42 2 27 4 1 50 37 22 3 
11487,467 242 7 764 2 4 15 41 40 39 
11488,2 7 3 1 9 126 41 39 11 467 
11489,1 33 20 8 14 48 3 19 24 9 
11491,3 4 2 36 8 35 9 14 85 11 
11492,1 2 6 7 14 8 15 90 114 9 
11493,8 3 4 2 15 346 1342 7 32 738 
11494,2 7 6 11 3 19 4 15 1 9 
11495,2 1 6 4 42 33 48 45 50 35 
11497,1 2 4 14 7 8 6 15 16 3 
11498,133 254 139 165 146 1 4 2 316 474 
11499,15 7 3 2 101 18 34 1 4 337 
11500,7 6 1 2 4 15 3 51 14 11 
11501,1 6 93 4 2 211 14 188 214 8 
11502,4 207 6 1 8 2 88 72 401 14 
11503,17 27 2 47 1 6 42 4 19 3 
11504,3 2 139 4 1 55 9 58 148 171 
11505,7 3 1 15 2 6 4 30 9 8 
11506,34 7 2 8 3 14 179 31 72 87 
11507,1 116 20 3 8 19 48 148 80 9 
11508,15 3 99 1 2 36 7 6 41 101 
11510,34 1 36 4 6 2 7 99 8 3 
11511,41 31 2 55 1 58 56 4 20 7 
11513,8 19 20 24 22 44 3 33 9 48 
11514,40 31 41 39 4 19 2 58 76 3 
11515,4 6 51 88 7 1 2 94 36 3 
11517,2 1 7 15 6 3 202 131 9 179 
11518,85 154 1 2 4 3 7 10 109 15 
11519,
11521,1 2 4 14 36 6 7 20 101 3 
11524,89 3 5 343 7 308 547 236 19 9 
11525,4 60 77 51 141 428 26 770 8 396 
11526,15 36 99 3 94 34 7 2 337 4 
11528,8 1 4 6 2 88 24 34 45 3 
11529,99 3 41 39 346 40 1 7 58 55 
11534,2 8 146 116 6 40 31 39 254 175 
11535,2 6 4 19 93 3 47 48 20 24 
11536,1 7 4 88 8 81 14 107 131 202 
11540,17 1 11 3 4 9 28 42 33 37 
11543,203 4 188 6 2 14 3 85 520 8 
11544,7 15 2 4 3 10 107 89 1 6 
11545,2 9 1 4 261 39 40 31 5 171 
11546,2 4 1 6 26 14 3 7 41 31 
11547,264 7 87 106 2 8 739 179 4 6 
11548,1890 2850 2 124 775 5 569 9 17 3 
11549,1 7 2 4 3 14 60 9 25 77 
11550,15 1 7 2 3 4 34 8 11 36 
11551,1 133 2 171 254 7 4 3 318 146 
11553,1 2 4 34 7 3 24 93 14 99 
11554,2 1 7 8 4 6 3 94 19 20 
11555,1 6 8 2 14 15 177 20 24 44 
11556,7 36 1 4 6 31 80 32 33 9 
11558,11 9 1 3 17 111 28 27 4 42 
11560,27 28 47 11 50 1 2 37 5 9 
11561,1 3 11 2 6 15 37 14 9 4 
11562,2 7 6 1 3 9 131 18 15 14 
11563,2 4 6 1 20 7 19 33 3 22 
11565,7 87 51 4 88 81 365 99 34 94 
11566,31 171 314 55 148 41 3 165 4 175 
11567,2 4 31 22 41 6 40 20 8 55 
11568,11 2 37 1 5 145 9 6 136 22 
11570,154 85 7 1 15 4 6 3 2 8 
11571,
11572,4 2 8 3 1 22 9 24 20 14 
11573,13 198 3 109 4 5 9 31 1 29 
11574,3082 94 4704 34 99 4 1 3 5527 5330 
11576,2 3 4 1 35 15 99 6 41 5 
11577,4 1 64 8 57 7 2 29 3 101 
11579,35 184 224 373 240 382 310 4 2 372 
11580,138 2 208 1 324 47 17 7 15 10 
11581,32 4 2 182 1 7 344 11 8 6 
11584,9 1 3 5 41 4 39 22 415 31 
11585,1 2 8 6 3 20 72 9 134 83 
11586,36 101 7 3 1 1490 4 161 34 2 
11587,7 3 36 18 1 4 2 6 101 10 
11588,2 4 22 6 20 1 19 103 141 73 
11589,4 2 139 1 6 133 563 39 269 316 
11590,2 1 31 9 7 40 4 39 41 630 
11591,6 1 4 2 22 80 48 33 20 8 
11592,108 4 6 1 15 2 7 90 8 84 
11593,2 1 6 4 8 67 14 395 135 20 
11594,7 4 1 35 20 30 22 33 78 26 
11595,2 3 1 51 6 19 8 9 20 87 
11597,1 2 6 16 3 26 19 20 7 22 
11598,9 4 2 144 3 7 6 14 184 20 
11599,261 2 139 171 133 347 853 474 292 964 
11600,7 1 6 2 4 14 8 3 11 18 
11601,4 262 2 1 7 6 3 36 8 85 
11603,27 47 50 2 42 1 6 261 37 9 
11604,38 2 6 4 11 9 8 7 3 230 
11607,2 7 15 4 3 6 9 51 19 30 
11608,3 2 7 4 1 82 32 40 540 6 
11609,2 1 3 4 14 10 26 8 5 31 
11612,2 3 1 9 4 22 41 31 5 48 
11613,4 1 6 2 14 34 7 20 3 8 
11614,6 2 7 19 8 22 48 9 20 15 
11615,11 47 27 50 42 37 2 1 136 5 
11617,23 9 4 3 1 12 71 2 123 13 
11618,6 2 1 8 238 14 44 25 24 9 
11619,4 2 6 1 24 8 219 84 14 20 
11620,1 38 8 2 7 3 14 15 211 188 
11621,32 208 324 344 1 7 2 4 3 10 
11622,8 1 66 20 60 3 2 116 19 148 
11624,2 1 8 7 19 22 16 15 24 9 
11625,17 47 50 42 2 145 5 6 9 4 
11626,2 4 1 6 157 20 174 48 8 22 
11627,16 52 4 14 70 6 58 447 12 273 
11628,4 1 44 6 2 238 135 177 278 16 
11629,4 6 9 1 8 2 3 243 20 60 
11630,401 4 596 6 2 813 72 1 8 88 
11631,4 6 2 44 14 20 24 19 22 48 
11632,4 2 1 19 6 8 20 80 14 238 
11633,3 2 6 15 7 4 13 5 31 9 
11634,5 82 2 282 9 3 40 41 39 343 
11635,11 2 4 6 1 7 14 28 17 3 
11636,4 8 6 1 2 3 7 16 20 14 
11638,129 12 2 5 313 1 376 3 7 467 
11639,1 4 2 132 19 17 7 84 22 8 
11640,2 1 3 4 10 15 18 25 6 22 
11641,3 2 31 20 8 58 55 6 76 22 
11642,3 4 2 236 282 7 15 754 89 2611 
11643,4 2 1 8 7 15 80 22 17 6 
11644,7 3 2 10 4 1 9 11 125 8 
11645,1 4 2 6 8 3 48 33 22 19 
11646,139 1 2 171 261 388 133 3 6 36 
11647,4 190 8 2 6 1 11 74 285 132 
11648,2 3 1 6 7 20 26 9 22 24 
11649,35 9 4 1 56 224 168 17 144 3 
11650,2 133 3 4 165 1 7 29 9 171 
11651,6 4 1 2 7 51 34 88 14 99 
11652,2 7 4 1 3 51 20 6 32 19 
11654,1 23 27 11 28 4 3 7 42 35 
11655,2 22 1 8 48 6 45 73 14 3 
11656,1 3 6 16 15 32 4 2 40 34 
11657,7 1 4 2 88 10 131 15 8 87 
11659,1 4 2 16 6 3 7 20 26 75 
11660,4 1 2 29 8 3 6 7 15 14 
11661,38 6 4 93 7 214 211 2 3 14 
11662,20 19 33 24 48 14 8 60 7 26 
11663,5 3 2 308 9 4 343 10 37 11 
11664,2 4 6 1 19 80 20 8 22 9 
11665,20 22 48 19 33 14 74 8 65 279 
11666,7 4 1 2 3 10 109 51 43 25 
11667,35 9 104 168 144 149 224 2 4 1 
11668,133 254 171 146 318 165 4 314 2 1 
11669,4 1 2 14 7 8 24 3 132 70 
11671,182 208 10 3 2 7 4 66 25 20 
11673,2 8 20 24 74 7 22 132 72 25 
11674,4 6 44 1 20 3 7 19 16 14 
11675,9 104 168 2 4 319 288 240 1 7 
11676,2 139 1 4 3 261 41 15 171 6 
11677,262 7 4 2 3 6 1 15 8 88 
11678,3 4 10 2 7 66 15 20 60 257 
11680,96 208 4 66 2 8 20 60 1 39 
11681,1 2 3 6 33 48 8 19 14 31 
11682,4 2 171 146 254 388 347 3 165 329 
11683,4 1 6 88 179 7 2 3 44 25 
11684,31 41 4 2 39 1 3 6 55 14 
11686,4 19 1 7 59 11 6 14 26 9 
11687,6 1 4 2 14 7 84 8 19 20 
11688,210 19 4 771 17 2 3 1 6 769 
11689,4 6 16 3 7 19 25 9 24 14 
11691,1 6 2 4 41 34 40 3 15 7 
11693,2 270 1 9 15 6 59 3 35 36 
11694,4 1 8 6 33 3 22 48 174 14 
11695,2 37 50 28 27 42 1 47 5 9 
11696,4 2 1 6 7 8 14 11 3 19 
11697,2 11 17 1 19 22 7 50 6 8 
11698,1 6 20 3 44 33 67 16 22 7 
11700,47 28 42 35 2 37 1 9 6 14 
11703,7 39 3 4 41 10 40 2 1 20 
11704,1 11 7 2 6 3 4 17 14 9 
11705,20 14 24 33 48 3 74 26 35 84 
11706,2 21 1 4 7 3 8 6 34 72 
11707,6 4 2 1 7 8 14 132 84 70 
11709,4 1 6 9 20 40 58 55 17 33 
11710,36 7 3 32 34 1 87 51 2 96 
11713,2 8 3 22 9 6 20 165 254 171 
11715,28 11 50 1 2 4 6 37 145 14 
11716,236 343 2 89 308 3 547 5 7 706 
11717,590 72 8 4 401 1 339 44 179 77 
11718,41 31 3 2 7 4 9 6 1 20 
11719,308 282 89 343 706 983 5 547 703 3 
11721,40 31 138 2 6 66 60 44 77 51 
11722,6 1 7 2 14 4 70 84 108 8 
11723,72 179 2443 483 601 5773 7573 1346 394 245 
11724,22 20 19 48 14 389 9 465 103 170 
11725,4 3 1 35 8 25 23 56 11 13 
11726,7 3 1 2 6 41 9 8 4 31 
11727,119 129 3 1 242 639 2 40 32 313 
11728,15 6 7 2 1 4 88 51 87 14 
11729,51 7 1 4 2 15 88 6 26 18 
11732,2 22 4 1 48 6 20 33 3 60 
11734,1 4 3 19 14 8 24 7 9 48 
11735,32 1 7 96 2 8 3 6 36 182 
11736,7 4 2 15 1 3 8 6 19 51 
11737,2 7 4 10 1 6 36 51 9 101 
11738,10 7 2 8 37 121 11 28 25 9 
11739,31 55 58 4 2 66 1 7 9 175 
11741,11 17 47 50 27 37 42 1 2 5 
11742,7 101 3 1 4 2 85 6 34 8 
11743,2 4 1 7 6 15 31 20 51 26 
11744,4 2 3 48 8 19 9 20 6 80 
11746,1 4 6 3 7 88 131 87 22 20 
11747,15 101 7 303 1 2 6 337 354 161 
11748,2 6 4 7 9 14 8 20 51 11 
11750,82 308 706 754 1290 282 89 3 1177 936 
11751,1 2 4 9 17 3 13 23 42 6 
11752,2 6 1 4 8 24 20 3 14 75 
11753,133 254 318 1 171 146 2 4 314 261 
11755,4 2 32 8 10 6 3 34 1 99 
11756,4 6 1 2 51 8 14 26 7 3 
11757,2 7 3 5 37 1 71 9 11 4 
11758,32 96 138 182 324 4 88 7 10 1 
11759,1 4 10 2 32 107 81 21 3 51 
11760,6 4 1 2 106 20 132 8 7 72 
11761,236 282 343 89 837 5 2 624 1118 936 
11762,346 15 88 6 34 955 1 36 3 51 
11763,4 6 19 3 80 44 7 33 22 45 
11764,7 4 3 2 6 1 20 10 22 26 
11765,4 1 6 15 7 20 2 154 14 8 
11766,51 179 4 81 1 3 15 2 87 6 
11767,94 4 15 8 3 2 32 88 1 72 
11769,126 275 186 5 340 433 3 399 2 41 
11770,1 4 6 19 8 22 20 9 80 33 
11771,1 2 4 7 6 3 15 8 38 64 
11772,1277 2200 1 2 133 2904 2283 2842 3526 139 
11773,2 6 3 9 5 4 11 8 186 30 
11774,4 2 1 22 19 33 48 80 9 44 
11775,2 4 1 3 6 8 25 14 7 9 
11776,4 3 35 1 2 8 7 13 6 11 
11777,2 1 7 4 10 14 6 457 270 19 
11778,36 101 34 4 3 1 99 2 25 7 
11779,1078 2423 2565 2 4 20 8 1 7 34 
11780,32 5 4 324 376 15 1 9 573 17 
11781,29 2 7 4 3 1 120 38 6 159 
11782,4 1 2 20 141 22 48 251 14 8 
11783,1 2 7 36 4 6 30 8 87 9 
11784,4 6 7 2 8 9 1 3 15 19 
11785,1 6 4 7 14 8 15 34 3 25 
11786,34 1 3 99 72 2 96 51 20 208 
11787,4 2 8 22 95 6 20 48 9 33 
11789,85 1 4 6 2 3 15 7 99 24 
11791,2 22 6 24 141 170 48 33 19 8 
11792,4 1 39 3 31 7 8 58 88 76 
11793,58 3 2 4 1 20 22 5 19 8 
11794,
11795,1 6 4 2 154 3 20 14 8 7 
11796,4 164 1 2 297 6 72 30 106 8 
11797,573 7 2 34 4 119 15 41 99 40 
11798,
11799,41 1 3 6 33 48 8 9 19 83 
11800,19 2 4 1 48 6 174 22 14 157 
11801,6 22 19 45 48 9 8 3 14 20 
11802,138 66 15 2 7 8 60 10 16 88 
11803,
11804,7 4 3 6 15 87 30 9 26 14 
11805,43 2 39 41 4 9 40 1 5 57 
11806,133 146 4 316 2 474 66 554 77 9 
11807,23 9 2 1 3 12 4 98 57 43 
11808,6 2 7 4 3 1 36 14 85 51 
11809,313 3 573 17 1 2 28 4 7 11 
11811,89 5 308 343 3 10 390 9 282 2 
11812,4 2 6 326 3 220 1 20 22 15 
11813,4 20 41 40 7 58 33 39 55 80 
11814,1 2 6 20 8 22 24 9 7 5 
11815,41 40 55 58 76 3 33 4 9 1 
11816,4 20 1 2 48 103 65 6 141 73 
11817,35 9 2 4 56 1 144 184 3 104 
11818,32 208 138 96 182 344 7 2 3 4 
11819,1 4 6 2 48 20 66 116 77 22 
11820,4 8 2 1 6 20 66 44 77 72 
11821,5 2 1 4 3 71 7 9 11 47 
11822,4 1 6 20 8 7 3 48 19 9 
11823,4 8 2 1 6 3 25 7 19 16 
11824,4 15 6 9 88 36 19 87 34 41 
11826,3 7 4 2 101 6 8 1 613 291 
11827,2 47 1 27 28 42 3 37 4 6 
11829,2 4 1 19 80 50 7 3 20 9 
11830,1 6 20 3 33 8 7 14 19 48 
11833,2123 859 3970 133 6273 6277 1424 1 15 171 
11835,2 4 3 20 48 33 5 170 1 13 
11836,
11837,2 1 6 4 11 8 3 7 9 186 
11838,2 1 5 145 136 35 6 4 277 56 
11839,8 6 20 1 2 177 60 44 74 278 
11840,138 4 208 2 324 344 1 10 7 8 
11842,1 2 6 3 8 51 4 88 15 7 
11843,88 94 4 1 8 6 3 202 2 15 
11844,7 15 88 3 8 85 34 179 9 20 
11846,4 2 1 8 6 20 22 45 95 19 
11847,4 6 3 72 32 88 2 34 25 105 
11848,4 6 2 11 7 87 1 51 3 8 
11849,4 278 8 1 135 2 177 6 44 25 
11850,1 2 6 15 7 14 8 81 108 34 
11852,72 3 26 74 49 20 8 7 2 60 
11854,2 4 7 1 20 6 9 8 22 48 
11855,2 1 15 3 4 8 21 11 41 6 
11856,96 208 182 344 7 3 2 4 10 13 
11857,129 376 430 52 4 3 2 573 25 1 
11858,34 7 4 2 6 1 3 15 87 8 
11859,1 9 7 20 35 8 33 22 16 11 
11860,139 171 146 254 1195 347 896 292 3089 318 
11861,7 2 1 51 6 85 3 88 30 4 
11862,2 6 1 8 9 19 7 20 33 31 
11863,2 41 40 35 19 20 7 48 80 95 
11864,4 43 1 13 2 8 3 9 109 6 
11865,2517 7 2 2761 3 32 4 1 3905 10 
11866,7 1 2 6 3 15 68 8 18 4 
11867,4 9 1 41 39 3 40 22 20 58 
11868,4 1 2 8 6 7 10 9 15 3 
11869,4 1 88 2 7 6 3 131 8 85 
11870,40 41 55 3 2 9 1 22 20 33 
11871,4 2 182 60 66 77 1 20 208 324 
11872,4 1 51 88 7 2 3 25 15 8 
11873,2 18 128 3 11 30 6 1 9 275 
11874,4 51 88 7 1 34 6 2 26 15 
11875,6 4 2 1 177 24 8 20 67 84 
11876,6 2 4 1 15 8 14 41 20 31 
11878,11 42 27 2 28 4 3 47 5 1 
11879,4 1 14 8 7 88 45 15 20 26 
11882,66 77 60 116 20 1 148 8 2 6 
11884,4 3 20 6 31 34 39 22 9 40 
11885,4 41 40 3 6 55 58 22 20 8 
11886,6 2 22 44 20 19 75 33 14 48 
11887,31 2 6 20 19 22 48 8 80 33 
11888,77 175 1 2 20 304 83 32 428 265 
11889,133 254 139 318 1 2 9 474 39 31 
11890,40 39 58 55 4 1 20 36 76 8 
11891,2 3 15 4 1 8 9 88 154 10 
11892,2 4 3 7 9 6 1 18 41 22 
11893,22 4 2 48 65 1 7 19 20 8 
11895,4 6 2 7 9 3 26 90 41 14 
11896,4 2 6 1 22 33 74 66 8 14 
11897,3 4 10 1 15 6 9 19 20 51 
11898,2 6 44 7 20 11 16 36 22 26 
11899,4 8 44 1 2 19 14 16 20 66 
11900,29 7 2 1 25 15 4 3 51 109 
11903,4 3 32 4047 34 1 8 7 2 720 
11904,4 6 1 8 2 44 60 34 15 66 
11905,2 1 76 20 66 22 48 77 60 8 
11906,4 2 897 3 8 7 643 1 20 48 
11907,6 7 2 1 11 4 3 282 14 8 
11908,55 1 4 22 20 5 6 24 17 8 
11909,4 1 2 7 51 6 72 9 25 156 
11910,181 49 56 149 6 74 19850 72 9 106 
11911,4 2 22 6 1 20 3 8 33 44 
11912,41 2 4 3 55 96 1 76 66 15 
11915,1 2 8 6 4 7 14 3 25 11 
11916,4 2 1 48 80 19 20 11 3 6 
11917,2 1 9 4 3 6 41 14 8 35 
11918,2 4 3 22 5 282 308 33 9 19 
11919,
11920,2 3 7 4 1 36 19 8 29 51 
11921,2 1 6 7 15 81 8 4 21 87 
11922,4 32 2 1 3 88 66 324 25 16 
11923,4 2 19 6 8 10 11 1 7 3 
11924,3 41 4 2 31 1 39 40 6 55 
11925,208 324 3 4 7 15 60 66 20 2 
11927,4 2 1 14 8 20 3 7 22 108 
11929,4 1 99 2 7 44 14 25 15 3 
11930,2 8 84 20 164 278 22 44 88 72 
11931,175 4 1 2 3 6 48 22 33 8 
11932,6 7 4 51 1 2 15 88 202 14 
11933,2 6 4 8 14 1 297 19 3 20 
11934,2 6 1 33 8 48 22 24 19 74 
11935,1 4 6 7 3 19 20 30 22 8 
11937,34 4 202 1 51 88 3 262 36 87 
11938,1 8 2 6 3 19 20 22 7 24 
11939,8 4 6 1 2 177 238 278 14 401 
11940,35 56 4 1 2 27 104 5 17 149 
11941,6 2 8 1 4 20 14 67 24 177 
11942,2 6 1 4 19 11 8 17 22 9 
11943,2272 3650 2 6 9 1848 6687 2480 1667 82 
11944,4 6 22 141 8 103 24 84 45 134 
11945,8 4 6 2 88 1 94 99 44 51 
11946,4 2 6 48 3 19 65 8 103 9 
11947,2 7 6 3 14 19 42 22 28 8 
11948,4 6 2 3 1 7 24 1555 423 8 
11949,7 2 1 14 6 4 3 264 10 54 
11950,1 7 4 15 6 2 3 8 14 87 
11952,1 6 4 3 7 40 15 8 25 55 
11955,4 40 66 116 41 3 60 58 146 83 
11956,2 39 58 55 89 4 5 7 11 236 
11957,15 1 2 4 3 6 8 161 9 112 
11958,1 4 2 10 3 7 85 51 13 109 
11960,4 1 2 41 3 40 20 22 55 80 
11962,1 15 4 2 6 7 8 14 3 51 
11963,1 38 93 4 7 2 14 6 19 214 
11966,182 208 2 4 344 7 324 3 20 40 
11967,318 146 165 316 474 1 350 4 747 996 
11968,1 2 6 8 20 9 14 3 24 33 
11970,4 2 3 8 14 19 9 80 15 38 
11971,8 2 4 1 9 35 6 16 3 7 
11972,35 3 42 28 6 11 19 22 47 388 
11973,55 58 76 3 2 7 35 4 1 5 
11974,1 2 6 20 3 67 14 25 7 26 
11975,3 2 7 6 1 4 15 14 19 8 
11976,96 138 2 1 3 4 133 182 324 8 
11978,4 1 2 8 3 14 15 22 9 25 
11979,2 3 1 347 53 6 4 9 40 139 
11981,39 55 58 3 76 2 4 9 1 6 
11983,2 3 4 1 7 20 11 9 26 17 
11984,4 3 33 1 2 6 7 48 65 20 
11985,6 19 8 9 22 3 14 45 35 48 
11986,67 4 135 1 2 8 14 6 199 250 
11987,7 6 2 4 1 3 14 8 15 20 
11988,1 4 7 8 35 22 9 84 40 31 
11990,4 1 2 8 134 279 66 74 14 6 
11991,4 2 6 1 7 14 20 9 3 26 
11992,1 4 7 5 8 25 9 6 19 20 
11993,34 94 4 7 3 179 6 88 87 1 
11994,2109 10767 9539 34 1163 14504 13399 6207 9589 320 
11995,4 2 6 20 77 22 80 67 14 45 
11996,4 3 8 15 10 1 20 19 96 6 
11997,94 262 4 8 7 29 2 3 15 1 
11998,34 99 681 3 4 1 36 7 88 6 
11999,77 304 1 3 8 20 2 378 593 625 
12000,32 3 4 208 96 2 60 1 10 34 
12002,4 2 1 14 84 19 24 44 33 65 
12004,196 4 2 7 32 3 26 1 11 6 
12005,139 133 325 165 474 254 2 314 329 318 
12006,4 2 11 27 3 45 22 28 6 9 
12007,16 44 8 4 2 3 229 6 7 1 
12008,17 2 27 50 47 3 4 1 7 14 
12009,4 2 6 1 8 9 22 3 14 20 
12010,2 7 1 15 684 11 85 37 30 4 
12011,2 11 3 451 28 7 20 17 578 830 
12012,6 4 1 2 14 11 67 8 15 7 
12013,1 4 6 7 8 3 14 20 19 33 
12014,28 47 17 37 42 2 4 5 27 50 
12017,2 11 3 7 111 1 5 50 17 37 
12019,4 1 2 8 44 14 20 132 26 19 
12020,4 8 2 6 44 7 238 16 20 135 
12022,14 6 1 19 2 8 22 25 33 80 
12023,4 2 6 7 1 24 14 3 9 15 
12024,9 2 11 3 4 17 28 7 275 37 
12025,2 8 3 14 19 154 15 24 203 11 
12026,4 6 8 1 67 2 34 25 177 72 
12027,88 51 7 4 6 34 3 179 8 1 
12028,11 27 42 50 37 4 6 56 3 145 
12029,
12030,4 2 3 1 9 20 19 17 25 7 
12031,4 2 11 3 19 22 7 14 27 45 
12032,133 419 4 896 139 2 2767 15 3 1195 
12033,4 77 15 1 3 182 208 148 6 8 
12035,2 22 6 3 65 60 66 41 14 73 
12036,320 540 585 4 3 34 2 1722 147 1 
12037,4 87 2 7 1 6 99 3 15 81 
12038,182 344 4 3 15 66 72 2 88 1 
12039,36 3 7 2 6 1 337 161 4 85 
12040,4 2 1 20 80 33 22 6 157 8 
12041,4 2 22 33 1 19 6 8 103 14 
12042,467 430 573 7 3 119 764 636 4 40 
12043,4 34 3 88 51 1 94 7 809 1316 
12044,7 87 14 2 6 106 51 88 1 81 
12046,96 138 182 208 7 4 51 324 1 72 
12048,36 7 101 4 3 21 8 34 94 2 
12049,9 4 168 39 3 31 2 7 1 149 
12050,6 7 1 4 14 3 19 20 15 8 
12051,6 2 4 3 8 7 19 93 14 203 
12052,4 2 7 44 3 1 19 16 9 20 
